"Name","Gender"
"موجودة","Female"
"مودة","Female"
"موسى","Male"
"موضي","Female"
"موفقة","Female"
"موهبة","Female"
"موهوبة","Female"
"مي","Female"
"ميَّا","Female"
"ميادة","Female"
"مياسة","Female"
"ميالة","Female"
"ميّة","Female"
"ميساء","Female"
"ميسر","Female"
"ميسرة","Female"
"ميسم","Female"
"ميسون","Female"
"ميمونة","Female"
"نآد","Female"
"نائدة","Female"
"نائل","Male"
"نائلة","Female"
"نابغ","Male"
"نابغة","Female"
"ناثرة","Female"
"ناجح","Male"
"ناجحة","Female"
"ناجي","Male"
"ناجية","Female"
"نادر","Male"
"نادرة","Female"
"نادية","Female"
"ناريمان","Female"
"نازك","Female"
"ناشئة","Female"
"ناشد","Male"
"ناشدة","Female"
"ناشطة","Female"
"ناصح","Male"
"ناصحة","Female"
"ناصر","Male"
"ناصرة","Female"
"ناصعة","Female"
"ناصفة","Female"
"ناضرة","Female"
"ناظر","Male"
"ناظرة","Female"
"ناظم","Male"
"ناظمة","Female"
"ناعمة","Female"
"ناغية","Female"
"نافحة","Female"
"نافذة","Female"
"نافعة","Female"
"نافل","Male"
"نافية","Female"
"ناقلة.","Female"
"نامق","Male"
"نامية","Female"
"ناهد","Female"
"ناهزة","Female"
"ناهض","Male"
"ناهضة","Female"
"ناهل","Female"
"ناهلة","Female"
"ناهية","Female"
"نايف","Male"
"نايفة","Female"
"نبال","Female"
"نباله","Female"
"نباه","Female"
"نباهة","Female"
"نبراس","Female"
"نبلة","Female"
"نبهان","Male"
"نبوغ","Female"
"نبيل","Male"
"نبيلة","Female"
"نبيه","Male"
"نبيهة","Female"
"نتيجة","Female"
"نجا","Female"
"نجابة","Female"
"نجاة","Female"
"نجاتي","Male"
"نجاح","Female"
"نجاد","Female"
"نجل","Male"
"نجلا","Female"
"نجم","Male"
"نجمة","Female"
"نجوة","Female"
"نجود","Female"
"نجوى","Female"
"نجيب","Male"
"نجيبالدين","Male"
"نجيبة","Female"
"نجية","Female"
"نجيحة","Female"
"نجيدة","Female"
"نجيع","Male"
"نجيمة","Female"
"نخوة","Female"
"نداء","Female"
"ندرة","Female"
"ندى","Female"
"ندية","Female"
"نديدة","Female"
"نديم","Male"
"نديمة","Female"
"نذير","Male"
"نرجس","Female"
"نردين","Female"
"نزار","Male"
"نزاكة","Female"
"نزهة","Female"
"نزيه","Male"
"نزيهة","Female"
"نسار","Female"
"نسر","Male"
"نسرين","Female"
"نسمات","Female"
"نسمة","Female"
"نسيب","Male"
"نسيبة","Female"
"نُسَيبة","Female"
"نُسيكة","Female"
"نسيم","Male"
"نُسيمة","Female"
"نشامة","Female"
"نشمي","Male"
"نشوانة","Female"
"نشوة","Female"
"نشوى","Female"
"نشيدة","Female"
"نشيطة","Female"
"نصار","Male"
"نصر","Male"
"نصرالدين","Male"
"نصيب","Male"
"نصيحة","Female"
"نصيرالدين","Male"
"نصيرة","Female"
"نَضار","Female"
"نضال","Male"
"نضر","Male"
"نظام","Male"
"نظيرة","Female"
"نظيفة","Female"
"نظيمة","Female"
"نَعم","Female"
"نعمان","Male"
"نعمة","Female"
"نُعمة","Female"
"نعمةالله","Male"
"نُعمى","Female"
"نعناعة","Female"
"نعيم","Male"
"نعيمالدين","Male"
"نعيمة","Female"
"نغم","Female"
"نغمة","Female"
"نفحة","Female"
"نفل","Female"
"نفوذ","Male"
"نفيس","Male"
"نفيسة","Female"
"نفيع","Male"
"نقاء","Male"
"نقاوت","Female"
"نقايا","Female"
"نقية","Female"
"نمر","Male"
"نمراء","Female"
"نمرة","Female"
"نمساء","Female"
"نمير","Male"
"نها","Female"
"نهاد","Female"
"نهال","Female"
"نهايت","Female"
"نهفة","Female"
"نهلى","Female"
"نهى","Female"
"نهيدة","Female"
"نوار","Female"
"نوارة","Female"
"نواف","Male"
"نوال","Female"
"نوح","Male"
"نور","Female"
"نوَر","Female"
"نورالحق","Male"
"نورالدين","Male"
"نورالزمان","Female"
"نورالصباح","Female"
"نورالله","Male"
"نورالهدى","Female"
"نوران","Male"
"نوره","Female"
"نورية","Female"
"نوف","Female"
"نوفة","Female"
"نوفل","Male"
"نويره","Female"
"نيروز","Female"
"نيزك","Male"
"هائل","Male"
"هائلة","Female"
"هائم","Male"
"هاتفة","Female"
"هاجد","Male"
"هاجر","Female"
"هادي","Male"
"هادية","Female"
"هارون","Male"
"هازجة","Female"
"هاشم","Male"
"هاشمة","Female"
"هالة","Female"
"هامة","Female"
"هامسة","Female"
"هامور","Male"
"هاني","Male"
"هانية","Female"
"هبة","Female"
"هتاف","Female"
"هتوف","Female"
"هداد","Female"
"هدايا","Female"
"هدايات","Female"
"هدبا","Female"
"هدراء","Female"
"هدلا","Female"
"هدنى","Female"
"هدى","Female"
"هدية","Female"
"هرماس","Male"
"هزار","Female"
"هصور","Male"
"هفاف","Female"
"هفوف","Female"
"هلا","Female"
"هلاب","Male"
"هلال","Female"
"هماس","Male"
"همام","Male"
"همساء","Female"
"همسة","Female"
"هناء","Female"
"هناة","Female"
"هنادة","Female"
"هنادي","Female"
"هِند","Female"
"هنيدة","Female"
"هوادة","Female"
"هواس","Male"
"هوام","Male"
"هوايا","Female"
"هودة","Female"
"هوذة","Female"
"هونة","Female"
"هوى","Female"
"هويدة","Female"
"هوينا","Female"
"هيام","Female"
"هيبانة","Female"
"هيبة","Female"
"هيجمانة","Female"
"هيصر","Male"
"هيصم","Male"
"هيفاء","Female"
"هيلمان","Female"
"هيمان","Male"
"هيمانة","Female"
"وئام","Female"
"وابل","Male"
"وابلة","Female"
"واثقة","Female"
"واجد","Male"
"واجدة","Female"
"وادع","Male"
"وادعة","Female"
"وارع","Male"
"وارف","Male"
"وارفة","Female"
"وازعة","Female"
"واسلة","Female"
"واصبة","Female"
"واصفة","Female"
"واصلة","Female"
"واضحة","Female"
"وافدة","Female"
"وافرة","Female"
"واكف","Male"
"والهة","Female"
"وجدان","Female"
"وجدة","Female"
"وجُود","Female"
"وجيدة","Female"
"وجيزة","Female"
"وجيه","Male"
"وجيهة","Female"
"وحيدة","Female"
"وداد","Female"
"ودادة","Female"
"ودود","Female"
"وديدة","Female"
"وديعة","Female"
"ورد","Male"
"وردان","Male"
"وردة","Female"
"وردية","Female"
"ورود","Female"
"وسادة","Female"
"وساطة","Female"
"وسام","Female"
"وسامة","Female"
"وسن","Female"
"وسناء","Female"
"وسيلة","Female"
"وسيم","Male"
"وسيمة","Female"
"وشاح","Female"
"وصال","Female"
"وصفاء","Female"
"وصفه","Female"
"وصفية","Female"
"وصيفة","Female"
"وضاء","Female"
"وِضاح","Female"
"وضحة","Female"
"وضوح","Female"
"وطفاء","Female"
"وعد","Female"
"وفاء","Female"
"وفادة","Female"
"وفاق","Female"
"وفقيه","Female"
"وفية","Female"
"وفيرة","Female"
"وفيقة","Female"
"ولاء","Female"
"ولادة","Female"
"ولع","Female"
"ولهانة","Female"
"ولهى","Female"
"ولوع","Female"
"ولية","Female"
"وليف","Male"
"ونية","Female"
"وهاد","Female"
"وهيبة","Female"
"وهية","Female"
"ياسرة","Female"
"ياسمين","Female"
"يافع","Male"
"يافعة","Female"
"ياقوتة","Female"
"ياممة","Female"
"يامن","Male"
"يامنة","Female"
"يانع","Male"
"يحيى","Male"
"يسارة","Female"
"يُسر","Female"
"يُسراء","Female"
"يسرى","Female"
"يعقوب","Male"
"يقظان","Male"
"يقظانة","Female"
"يقظة","Female"
"يقظى","Female"
"يمامة","Female"
"يمان","Male"
"يُمن","Female"
"يُمنى","Female"
"ينيع","Male"
"يوسف","Male"
